   65.1577200000000        21.7192400000000     21.7192400000000     
        1536
  0.12217E+02  0.13575E+01  0.13575E+01 -0.18467E+00  0.56934E-01 -0.68065E-01
  0.14932E+02  0.40724E+01  0.13575E+01 -0.38859E-01 -0.32477E-02 -0.59957E-02
  0.14932E+02  0.13575E+01  0.40724E+01 -0.73179E-01  0.33221E-01  0.67572E-01
  0.12217E+02  0.40724E+01  0.40724E+01 -0.74386E-02 -0.77586E-01 -0.31935E-02
  0.16289E+02  0.00000E+00  0.00000E+00  0.17832E-01  0.81808E-01 -0.31138E-01
  0.19004E+02  0.27149E+01  0.00000E+00 -0.88561E-01 -0.74387E-01  0.81679E-02
  0.19004E+02  0.00000E+00  0.27149E+01 -0.13439E-01 -0.24089E-01 -0.16926E-01
  0.16289E+02  0.27149E+01  0.27149E+01  0.12473E-01 -0.10223E-01  0.42833E-02
  0.17647E+02  0.13575E+01  0.13575E+01 -0.13466E-01  0.10412E+00  0.15676E+00
  0.20362E+02  0.40724E+01  0.13575E+01 -0.11296E+00  0.26864E-01 -0.54780E-01
  0.20362E+02  0.13575E+01  0.40724E+01 -0.34776E-01 -0.10714E+00 -0.48940E-02
  0.17647E+02  0.40724E+01  0.40724E+01  0.70173E-01 -0.47516E-01  0.36845E-01
  0.00000E+00  0.54298E+01  0.00000E+00  0.92800E-01  0.30548E-01  0.43494E-01
  0.27149E+01  0.81447E+01  0.00000E+00  0.79126E-02 -0.36961E-01 -0.87015E-01
  0.27149E+01  0.54298E+01  0.27149E+01 -0.21902E-01 -0.10059E-01  0.63465E-02
  0.00000E+00  0.81447E+01  0.27149E+01  0.40368E-01  0.44818E-01 -0.12960E+00
  0.13575E+01  0.67873E+01  0.13575E+01  0.95445E-01  0.12387E+00  0.70253E-01
  0.40724E+01  0.95022E+01  0.13575E+01  0.14624E+00  0.11233E-01  0.10916E+00
  0.40724E+01  0.67873E+01  0.40724E+01  0.11532E+00  0.24999E-01 -0.47217E-01
  0.13575E+01  0.95022E+01  0.40724E+01  0.33146E-01  0.12831E+00  0.60419E-01
  0.54298E+01  0.54298E+01  0.00000E+00  0.11807E-01 -0.26877E-01 -0.62835E-01
  0.81447E+01  0.81447E+01  0.00000E+00 -0.44979E-01 -0.51146E-01 -0.58627E-01
  0.81447E+01  0.54298E+01  0.27149E+01  0.33507E-01  0.56483E-01  0.40465E-01
  0.54298E+01  0.81447E+01  0.27149E+01  0.11532E+00  0.60185E-01  0.55604E-02
  0.67873E+01  0.67873E+01  0.13575E+01 -0.17918E-01 -0.33728E-01 -0.93795E-01
  0.95022E+01  0.95022E+01  0.13575E+01 -0.41053E-01 -0.26523E-01 -0.28225E-03
  0.95022E+01  0.67873E+01  0.40724E+01 -0.27838E-01  0.71422E-01 -0.17925E-01
  0.67873E+01  0.95022E+01  0.40724E+01 -0.93626E-01  0.89155E-01 -0.58244E-02
  0.10860E+02  0.54298E+01  0.00000E+00 -0.64475E-01  0.38339E-01 -0.10680E-01
  0.13575E+02  0.81447E+01  0.00000E+00 -0.42090E-01  0.63853E-01  0.57557E-01
  0.13575E+02  0.54298E+01  0.27149E+01 -0.55852E-01  0.47175E-01 -0.39566E-01
  0.10860E+02  0.81447E+01  0.27149E+01  0.23729E-01  0.11391E+00  0.27643E-01
  0.12217E+02  0.67873E+01  0.13575E+01  0.32347E-01  0.33135E-01 -0.27933E-01
  0.14932E+02  0.95022E+01  0.13575E+01 -0.46240E-01 -0.60068E-01  0.12159E+00
  0.14932E+02  0.67873E+01  0.40724E+01  0.72805E-01  0.36146E-01  0.17763E-01
  0.12217E+02  0.95022E+01  0.40724E+01 -0.17665E-01 -0.86867E-01  0.95145E-02
  0.16289E+02  0.54298E+01  0.00000E+00  0.30037E-01 -0.21029E-01  0.11445E+00
  0.19004E+02  0.81447E+01  0.00000E+00 -0.94321E-01  0.59489E-01 -0.76510E-01
  0.19004E+02  0.54298E+01  0.27149E+01  0.61486E-02 -0.13920E-01  0.12817E-01
  0.16289E+02  0.81447E+01  0.27149E+01  0.28715E-01  0.19061E-01 -0.53198E-01
  0.17647E+02  0.67873E+01  0.13575E+01  0.18288E-01 -0.50687E-02  0.46543E-01
  0.20362E+02  0.95022E+01  0.13575E+01 -0.29393E-01  0.17761E-01 -0.49497E-01
  0.20362E+02  0.67873E+01  0.40724E+01 -0.62207E-01 -0.12415E+00  0.61251E-01
  0.17647E+02  0.95022E+01  0.40724E+01  0.62310E-01  0.30976E-01  0.42723E-01
  0.00000E+00  0.10860E+02  0.00000E+00  0.30911E-01  0.49902E-01  0.32230E-01
  0.27149E+01  0.13575E+02  0.00000E+00  0.24080E-02  0.70679E-02 -0.68293E-01
  0.27149E+01  0.10860E+02  0.27149E+01 -0.56089E-01 -0.15395E+00 -0.18032E-01
  0.00000E+00  0.13575E+02  0.27149E+01 -0.42695E-02 -0.40824E-01 -0.71479E-02
  0.13575E+01  0.12217E+02  0.13575E+01 -0.19085E-01  0.15047E+00  0.46572E-01
  0.40724E+01  0.14932E+02  0.13575E+01 -0.45184E-01 -0.87376E-01  0.55804E-01
  0.40724E+01  0.12217E+02  0.40724E+01 -0.11827E+00 -0.57946E-01 -0.11808E+00
  0.13575E+01  0.14932E+02  0.40724E+01 -0.53392E-01 -0.96549E-01  0.19177E-01
  0.54298E+01  0.10860E+02  0.00000E+00  0.31300E-01 -0.44683E-01  0.36263E-01
  0.81447E+01  0.13575E+02  0.00000E+00 -0.36080E-01  0.11779E-01  0.83020E-02
  0.81447E+01  0.10860E+02  0.27149E+01  0.76211E-01 -0.45710E-01 -0.62829E-01
  0.54298E+01  0.13575E+02  0.27149E+01  0.87956E-01  0.22618E-01  0.41196E-01
  0.67873E+01  0.12217E+02  0.13575E+01 -0.59488E-01 -0.49571E-01  0.69158E-01
  0.95022E+01  0.14932E+02  0.13575E+01  0.11200E-01  0.12648E+00  0.51856E-01
  0.95022E+01  0.12217E+02  0.40724E+01 -0.31728E-02  0.10532E+00  0.44442E-01
  0.67873E+01  0.14932E+02  0.40724E+01  0.46135E-01  0.81576E-01 -0.62699E-01
  0.10860E+02  0.10860E+02  0.00000E+00 -0.22514E-01 -0.53522E-01  0.58953E-01
  0.13575E+02  0.13575E+02  0.00000E+00  0.99703E-01 -0.34437E-02  0.15619E-01
  0.13575E+02  0.10860E+02  0.27149E+01 -0.11701E+00 -0.12619E+00  0.18083E-01
  0.10860E+02  0.13575E+02  0.27149E+01  0.21456E-01  0.11022E+00  0.10138E-01
  0.12217E+02  0.12217E+02  0.13575E+01 -0.60202E-03 -0.33908E-01  0.67693E-01
  0.14932E+02  0.14932E+02  0.13575E+01 -0.33425E-01  0.29331E-01  0.25332E-01
  0.14932E+02  0.12217E+02  0.40724E+01  0.72635E-02 -0.89606E-01 -0.81040E-02
  0.12217E+02  0.14932E+02  0.40724E+01 -0.30098E-01 -0.79204E-01  0.32581E-01
  0.16289E+02  0.10860E+02  0.00000E+00 -0.26105E-01 -0.27690E-01  0.51046E-02
  0.19004E+02  0.13575E+02  0.00000E+00  0.18035E-02  0.30032E-01  0.22111E-01
  0.19004E+02  0.10860E+02  0.27149E+01  0.20282E+00 -0.16115E-01  0.13536E+00
  0.16289E+02  0.13575E+02  0.27149E+01  0.47060E-01 -0.51839E-01  0.54369E-01
  0.17647E+02  0.12217E+02  0.13575E+01 -0.11030E+00 -0.40564E-01 -0.68923E-01
  0.20362E+02  0.14932E+02  0.13575E+01 -0.40728E-01 -0.37374E-01 -0.83681E-01
  0.20362E+02  0.12217E+02  0.40724E+01 -0.93139E-01  0.38633E-01  0.25138E-01
  0.17647E+02  0.14932E+02  0.40724E+01 -0.11167E+00 -0.79936E-01  0.51339E-01
  0.00000E+00  0.16289E+02  0.00000E+00  0.55908E-01 -0.48867E-01 -0.34212E-01
  0.27149E+01  0.19004E+02  0.00000E+00  0.12112E+00  0.16529E+00 -0.74038E-02
  0.27149E+01  0.16289E+02  0.27149E+01 -0.84052E-01 -0.38981E-01 -0.11378E+00
  0.00000E+00  0.19004E+02  0.27149E+01  0.27159E-01 -0.27756E-01 -0.40606E-02
  0.13575E+01  0.17647E+02  0.13575E+01  0.95212E-01  0.63073E-01  0.33690E-01
  0.40724E+01  0.20362E+02  0.13575E+01 -0.46646E-01 -0.53419E-02  0.47141E-01
  0.40724E+01  0.17647E+02  0.40724E+01 -0.82607E-01  0.10785E+00  0.11004E+00
  0.13575E+01  0.20362E+02  0.40724E+01 -0.30743E-02  0.54634E-01 -0.11312E+00
  0.54298E+01  0.16289E+02  0.00000E+00  0.10084E-01  0.28768E-01  0.15240E+00
  0.81447E+01  0.19004E+02  0.00000E+00  0.10777E-01 -0.40127E-01  0.62315E-01
  0.81447E+01  0.16289E+02  0.27149E+01 -0.44765E-01 -0.10783E+00 -0.34382E-01
  0.54298E+01  0.19004E+02  0.27149E+01 -0.15091E-01 -0.96028E-01  0.32091E-01
  0.67873E+01  0.17647E+02  0.13575E+01 -0.41768E-01 -0.57590E-03  0.51514E-01
  0.95022E+01  0.20362E+02  0.13575E+01  0.82980E-01 -0.19465E-01  0.69231E-01
  0.95022E+01  0.17647E+02  0.40724E+01  0.10011E+00 -0.75130E-01 -0.11058E-01
  0.67873E+01  0.20362E+02  0.40724E+01  0.41958E-01  0.93286E-01 -0.43982E-01
  0.10860E+02  0.16289E+02  0.00000E+00 -0.23378E-01 -0.15705E-01 -0.10786E-02
  0.13575E+02  0.19004E+02  0.00000E+00  0.19019E-01  0.18394E-01  0.65239E-03
  0.13575E+02  0.16289E+02  0.27149E+01  0.19992E-01 -0.46448E-01 -0.48311E-01
  0.10860E+02  0.19004E+02  0.27149E+01  0.26573E-01 -0.57238E-01 -0.27439E-01
  0.12217E+02  0.17647E+02  0.13575E+01  0.26856E-01 -0.13413E-02  0.28885E-01
  0.14932E+02  0.20362E+02  0.13575E+01  0.11353E+00  0.88329E-01  0.55667E-02
  0.14932E+02  0.17647E+02  0.40724E+01  0.54984E-01 -0.76693E-01 -0.66606E-01
  0.12217E+02  0.20362E+02  0.40724E+01 -0.69069E-02  0.48035E-01 -0.44550E-01
  0.16289E+02  0.16289E+02  0.00000E+00  0.74774E-01 -0.13925E-01 -0.37796E-01
  0.19004E+02  0.19004E+02  0.00000E+00  0.93419E-01  0.38066E-01 -0.83692E-01
  0.19004E+02  0.16289E+02  0.27149E+01  0.49864E-01  0.23462E-01  0.37168E-01
  0.16289E+02  0.19004E+02  0.27149E+01 -0.30687E-01 -0.32233E-01  0.65992E-01
  0.17647E+02  0.17647E+02  0.13575E+01  0.42689E-01  0.40845E-02 -0.50936E-01
  0.20362E+02  0.20362E+02  0.13575E+01  0.55134E-01  0.69665E-01 -0.71439E-01
  0.20362E+02  0.17647E+02  0.40724E+01  0.11635E+00  0.72957E-01 -0.58656E-01
  0.17647E+02  0.20362E+02  0.40724E+01 -0.36414E-01  0.98202E-01 -0.13871E+00
  0.00000E+00  0.00000E+00  0.54298E+01 -0.11558E+00 -0.34205E-01 -0.47196E-02
  0.27149E+01  0.27149E+01  0.54298E+01  0.58853E-01 -0.20166E-02 -0.78771E-01
  0.27149E+01  0.00000E+00  0.81447E+01 -0.67492E-01  0.53493E-02  0.33423E-01
  0.00000E+00  0.27149E+01  0.81447E+01 -0.14201E+00 -0.94955E-01  0.57080E-02
  0.13575E+01  0.13575E+01  0.67873E+01  0.82113E-01  0.58800E-03 -0.65616E-01
  0.40724E+01  0.40724E+01  0.67873E+01  0.33795E-01  0.12659E-01 -0.39526E-01
  0.40724E+01  0.13575E+01  0.95022E+01 -0.10337E+00 -0.76215E-01  0.65737E-02
  0.13575E+01  0.40724E+01  0.95022E+01  0.58067E-01  0.58816E-01 -0.81199E-02
  0.54298E+01  0.00000E+00  0.54298E+01 -0.40936E-01 -0.23062E-01  0.10182E-01
  0.81447E+01  0.27149E+01  0.54298E+01  0.68518E-01 -0.12983E-01  0.10743E-01
  0.81447E+01  0.00000E+00  0.81447E+01 -0.11521E+00 -0.12687E-01 -0.20133E-01
  0.54298E+01  0.27149E+01  0.81447E+01 -0.15564E-01 -0.34537E-01 -0.13886E-01
  0.67873E+01  0.13575E+01  0.67873E+01 -0.35096E-01  0.48965E-01 -0.32734E-01
  0.95022E+01  0.40724E+01  0.67873E+01  0.19037E-01  0.33191E-01 -0.21123E-01
  0.95022E+01  0.13575E+01  0.95022E+01 -0.94943E-01 -0.49280E-01  0.45323E-01
  0.67873E+01  0.40724E+01  0.95022E+01  0.11203E-01  0.85025E-01 -0.50853E-01
  0.10860E+02  0.00000E+00  0.54298E+01 -0.20092E-01 -0.44008E-01 -0.70462E-01
  0.13575E+02  0.27149E+01  0.54298E+01  0.68945E-02 -0.53456E-01 -0.19240E-01
  0.13575E+02  0.00000E+00  0.81447E+01 -0.33043E-02 -0.25743E-01 -0.32505E-01
  0.10860E+02  0.27149E+01  0.81447E+01 -0.71012E-01 -0.13506E+00  0.10990E+00
  0.12217E+02  0.13575E+01  0.67873E+01 -0.64934E-01  0.15163E+00 -0.95455E-01
  0.14932E+02  0.40724E+01  0.67873E+01  0.17819E-02 -0.42188E-01  0.78809E-01
  0.14932E+02  0.13575E+01  0.95022E+01  0.49217E-01 -0.10453E+00  0.67897E-01
  0.12217E+02  0.40724E+01  0.95022E+01  0.50277E-01 -0.66010E-01 -0.69923E-01
  0.16289E+02  0.00000E+00  0.54298E+01 -0.62901E-01  0.87872E-01  0.42923E-01
  0.19004E+02  0.27149E+01  0.54298E+01 -0.80451E-01 -0.67679E-02  0.57344E-01
  0.19004E+02  0.00000E+00  0.81447E+01 -0.55498E-01 -0.61371E-01 -0.88269E-02
  0.16289E+02  0.27149E+01  0.81447E+01  0.95612E-01 -0.63548E-01  0.46778E-01
  0.17647E+02  0.13575E+01  0.67873E+01 -0.32452E-01  0.73665E-01  0.56655E-02
  0.20362E+02  0.40724E+01  0.67873E+01 -0.16189E-01  0.63274E-01 -0.41414E-01
  0.20362E+02  0.13575E+01  0.95022E+01  0.11025E-01 -0.85579E-02  0.12441E-01
  0.17647E+02  0.40724E+01  0.95022E+01 -0.89806E-01 -0.62616E-01 -0.29553E-01
  0.00000E+00  0.54298E+01  0.54298E+01  0.40335E-01 -0.21099E-02  0.13892E+00
  0.27149E+01  0.81447E+01  0.54298E+01  0.19487E-01  0.12920E+00  0.27236E-01
  0.27149E+01  0.54298E+01  0.81447E+01  0.34344E-01 -0.73791E-01  0.89580E-03
  0.00000E+00  0.81447E+01  0.81447E+01 -0.38015E-01  0.31371E-01 -0.31116E-01
  0.13575E+01  0.67873E+01  0.67873E+01 -0.55816E-02 -0.61094E-01  0.43014E-02
  0.40724E+01  0.95022E+01  0.67873E+01 -0.29174E-01  0.10653E+00 -0.17801E-01
  0.40724E+01  0.67873E+01  0.95022E+01  0.60121E-01  0.83330E-01  0.13800E-01
  0.13575E+01  0.95022E+01  0.95022E+01 -0.12592E-02 -0.17590E-01  0.26936E-01
  0.54298E+01  0.54298E+01  0.54298E+01 -0.14439E-01 -0.34772E-01  0.50360E-01
  0.81447E+01  0.81447E+01  0.54298E+01 -0.44013E-02  0.24483E-01 -0.66446E-01
  0.81447E+01  0.54298E+01  0.81447E+01  0.58456E-02 -0.36651E-02 -0.15363E-01
  0.54298E+01  0.81447E+01  0.81447E+01 -0.11474E+00  0.22054E-01  0.44745E-01
  0.67873E+01  0.67873E+01  0.67873E+01  0.16908E+00 -0.51642E-01  0.54918E-01
  0.95022E+01  0.95022E+01  0.67873E+01 -0.37429E-01  0.29873E-01 -0.13314E-02
  0.95022E+01  0.67873E+01  0.95022E+01  0.66164E-02 -0.20657E-01  0.59028E-01
  0.67873E+01  0.95022E+01  0.95022E+01  0.20404E-01 -0.51381E-01 -0.19527E-01
  0.10860E+02  0.54298E+01  0.54298E+01 -0.28403E-01 -0.46618E-01 -0.58779E-01
  0.13575E+02  0.81447E+01  0.54298E+01  0.20310E+00 -0.47264E-01 -0.49986E-01
  0.13575E+02  0.54298E+01  0.81447E+01 -0.40083E-02 -0.33763E-01  0.37868E-01
  0.10860E+02  0.81447E+01  0.81447E+01  0.34260E-01 -0.43993E-01 -0.12946E+00
  0.12217E+02  0.67873E+01  0.67873E+01  0.15706E-01 -0.60516E-01 -0.15484E-01
  0.14932E+02  0.95022E+01  0.67873E+01  0.84900E-02 -0.86600E-01  0.27827E-01
  0.14932E+02  0.67873E+01  0.95022E+01  0.23378E-01 -0.31435E-01 -0.22463E-01
  0.12217E+02  0.95022E+01  0.95022E+01 -0.40133E-01  0.52975E-01  0.20326E-01
  0.16289E+02  0.54298E+01  0.54298E+01 -0.10214E+00  0.18875E-01 -0.45142E-02
  0.19004E+02  0.81447E+01  0.54298E+01 -0.25339E-01 -0.68058E-01 -0.23315E-01
  0.19004E+02  0.54298E+01  0.81447E+01  0.82185E-02 -0.13690E+00  0.17236E-01
  0.16289E+02  0.81447E+01  0.81447E+01 -0.12038E-02  0.49545E-01 -0.33111E-01
  0.17647E+02  0.67873E+01  0.67873E+01 -0.11157E+00 -0.10851E+00  0.46128E-02
  0.20362E+02  0.95022E+01  0.67873E+01  0.36594E-01 -0.68730E-01 -0.93698E-01
  0.20362E+02  0.67873E+01  0.95022E+01 -0.19283E-01 -0.31712E-01  0.36985E-01
  0.17647E+02  0.95022E+01  0.95022E+01 -0.21664E-01  0.15470E-01 -0.22218E-01
  0.00000E+00  0.10860E+02  0.54298E+01  0.78891E-01  0.33505E-01  0.29228E-01
  0.27149E+01  0.13575E+02  0.54298E+01  0.12784E+00  0.40756E-01  0.63912E-01
  0.27149E+01  0.10860E+02  0.81447E+01  0.33835E-01  0.83034E-02  0.17912E-01
  0.00000E+00  0.13575E+02  0.81447E+01 -0.53906E-01 -0.15342E-01  0.56249E-01
  0.13575E+01  0.12217E+02  0.67873E+01 -0.66005E-01 -0.33980E-01  0.29882E-02
  0.40724E+01  0.14932E+02  0.67873E+01  0.57323E-01 -0.59797E-01 -0.26323E-01
  0.40724E+01  0.12217E+02  0.95022E+01 -0.62751E-01  0.72269E-01  0.48986E-01
  0.13575E+01  0.14932E+02  0.95022E+01 -0.91220E-01 -0.61734E-01 -0.23080E-01
  0.54298E+01  0.10860E+02  0.54298E+01 -0.20582E-01  0.46307E-01 -0.15680E+00
  0.81447E+01  0.13575E+02  0.54298E+01 -0.12860E+00  0.85560E-01 -0.41593E-01
  0.81447E+01  0.10860E+02  0.81447E+01 -0.88834E-01  0.76589E-02 -0.26647E-01
  0.54298E+01  0.13575E+02  0.81447E+01  0.35055E-01 -0.84155E-01  0.52437E-01
  0.67873E+01  0.12217E+02  0.67873E+01 -0.97162E-01 -0.73694E-01  0.30387E-01
  0.95022E+01  0.14932E+02  0.67873E+01  0.94624E-01  0.28822E-01 -0.48628E-02
  0.95022E+01  0.12217E+02  0.95022E+01  0.85737E-01  0.13432E+00 -0.47698E-01
  0.67873E+01  0.14932E+02  0.95022E+01  0.78688E-01  0.67068E-01 -0.36183E-01
  0.10860E+02  0.10860E+02  0.54298E+01  0.19453E+00 -0.63884E-02 -0.29093E-01
  0.13575E+02  0.13575E+02  0.54298E+01 -0.57246E-01 -0.13891E+00  0.48111E-01
  0.13575E+02  0.10860E+02  0.81447E+01 -0.10735E+00 -0.45306E-01 -0.45438E-01
  0.10860E+02  0.13575E+02  0.81447E+01 -0.55899E-01  0.15516E-01  0.81555E-03
  0.12217E+02  0.12217E+02  0.67873E+01  0.18702E-01  0.16355E-01  0.11545E-01
  0.14932E+02  0.14932E+02  0.67873E+01  0.28594E-01  0.34609E-01  0.32015E-01
  0.14932E+02  0.12217E+02  0.95022E+01 -0.50825E-01  0.51408E-01  0.96279E-01
  0.12217E+02  0.14932E+02  0.95022E+01 -0.12345E+00 -0.10406E-02 -0.91209E-01
  0.16289E+02  0.10860E+02  0.54298E+01 -0.28676E-01 -0.15208E-01  0.13177E-01
  0.19004E+02  0.13575E+02  0.54298E+01  0.77050E-02  0.57591E-01 -0.71212E-01
  0.19004E+02  0.10860E+02  0.81447E+01 -0.11799E-03  0.33142E-01 -0.39894E-01
  0.16289E+02  0.13575E+02  0.81447E+01 -0.10738E+00 -0.28789E-01  0.34323E-01
  0.17647E+02  0.12217E+02  0.67873E+01 -0.12078E+00  0.81734E-01  0.34094E-02
  0.20362E+02  0.14932E+02  0.67873E+01  0.21844E-01 -0.52180E-01  0.12712E-03
  0.20362E+02  0.12217E+02  0.95022E+01 -0.25604E-01 -0.33072E-01  0.84415E-01
  0.17647E+02  0.14932E+02  0.95022E+01  0.46837E-01 -0.81117E-01 -0.80231E-01
  0.00000E+00  0.16289E+02  0.54298E+01  0.29440E-01  0.41084E-01  0.28947E-02
  0.27149E+01  0.19004E+02  0.54298E+01 -0.11341E+00  0.40650E-01 -0.26425E-01
  0.27149E+01  0.16289E+02  0.81447E+01 -0.27062E-01 -0.17257E-01 -0.73557E-01
  0.00000E+00  0.19004E+02  0.81447E+01  0.27114E-01  0.46248E-02 -0.19095E-01
  0.13575E+01  0.17647E+02  0.67873E+01  0.16432E+00 -0.30954E-01  0.35673E-01
  0.40724E+01  0.20362E+02  0.67873E+01 -0.24586E-01  0.48228E-01 -0.59032E-01
  0.40724E+01  0.17647E+02  0.95022E+01  0.10365E+00  0.19382E-02 -0.44200E-01
  0.13575E+01  0.20362E+02  0.95022E+01 -0.55767E-01  0.41776E-01 -0.31721E-01
  0.54298E+01  0.16289E+02  0.54298E+01  0.12812E-01  0.63737E-01  0.34108E-02
  0.81447E+01  0.19004E+02  0.54298E+01  0.24183E-01 -0.48750E-01  0.70260E-03
  0.81447E+01  0.16289E+02  0.81447E+01  0.88962E-02  0.20942E-01  0.52534E-01
  0.54298E+01  0.19004E+02  0.81447E+01 -0.53266E-01 -0.21580E-01  0.91095E-02
  0.67873E+01  0.17647E+02  0.67873E+01 -0.65067E-01  0.31264E-01  0.83964E-01
  0.95022E+01  0.20362E+02  0.67873E+01  0.44518E-01 -0.41892E-01  0.12757E-01
  0.95022E+01  0.17647E+02  0.95022E+01  0.60956E-02 -0.54501E-01 -0.25937E-01
  0.67873E+01  0.20362E+02  0.95022E+01 -0.72801E-01 -0.18831E-01 -0.23931E-01
  0.10860E+02  0.16289E+02  0.54298E+01 -0.61024E-01 -0.89029E-01 -0.67631E-01
  0.13575E+02  0.19004E+02  0.54298E+01  0.13104E-01  0.11549E+00 -0.84538E-01
  0.13575E+02  0.16289E+02  0.81447E+01 -0.26370E-01 -0.81648E-01 -0.21322E-01
  0.10860E+02  0.19004E+02  0.81447E+01 -0.25076E-01  0.42282E-01  0.21837E-01
  0.12217E+02  0.17647E+02  0.67873E+01  0.30584E-01  0.41318E-01 -0.87268E-01
  0.14932E+02  0.20362E+02  0.67873E+01  0.74218E-01 -0.86600E-02 -0.62000E-01
  0.14932E+02  0.17647E+02  0.95022E+01  0.90146E-01 -0.12127E-01 -0.74712E-02
  0.12217E+02  0.20362E+02  0.95022E+01 -0.59261E-01  0.98594E-01  0.58095E-01
  0.16289E+02  0.16289E+02  0.54298E+01  0.71454E-01 -0.47285E-01  0.85384E-01
  0.19004E+02  0.19004E+02  0.54298E+01 -0.20362E-01 -0.12108E+00  0.10477E-01
  0.19004E+02  0.16289E+02  0.81447E+01  0.10165E+00  0.19067E-02  0.43035E-01
  0.16289E+02  0.19004E+02  0.81447E+01 -0.93788E-01 -0.42902E-01 -0.25607E-01
  0.17647E+02  0.17647E+02  0.67873E+01  0.13048E+00  0.41695E-01  0.99234E-02
  0.20362E+02  0.20362E+02  0.67873E+01 -0.88799E-01  0.16197E-01 -0.10268E+00
  0.20362E+02  0.17647E+02  0.95022E+01 -0.27005E-01  0.25884E-01 -0.78830E-01
  0.17647E+02  0.20362E+02  0.95022E+01 -0.14463E-01  0.12922E+00  0.33638E-01
  0.00000E+00  0.00000E+00  0.10860E+02  0.42144E-01 -0.22184E-01  0.45976E-02
  0.27149E+01  0.27149E+01  0.10860E+02  0.13146E-01  0.10032E+00  0.32548E-02
  0.27149E+01  0.00000E+00  0.13575E+02  0.20991E+00  0.13234E-01 -0.59106E-01
  0.00000E+00  0.27149E+01  0.13575E+02  0.34255E-01 -0.26146E-01 -0.26292E-01
  0.13575E+01  0.13575E+01  0.12217E+02  0.43488E-02 -0.13008E-01 -0.17683E-01
  0.40724E+01  0.40724E+01  0.12217E+02 -0.37568E-01  0.42129E-01 -0.25274E-01
  0.40724E+01  0.13575E+01  0.14932E+02  0.10619E+00  0.10411E-01  0.95149E-02
  0.13575E+01  0.40724E+01  0.14932E+02 -0.11514E+00  0.10687E-01 -0.51247E-02
  0.54298E+01  0.00000E+00  0.10860E+02 -0.61328E-02  0.37410E-01 -0.28077E-01
  0.81447E+01  0.27149E+01  0.10860E+02  0.37831E-01  0.34185E-01 -0.68866E-02
  0.81447E+01  0.00000E+00  0.13575E+02  0.34028E-02  0.28762E-01 -0.22809E-01
  0.54298E+01  0.27149E+01  0.13575E+02  0.32773E-01  0.44712E-02 -0.94482E-01
  0.67873E+01  0.13575E+01  0.12217E+02 -0.26347E-01  0.81729E-01  0.22828E-01
  0.95022E+01  0.40724E+01  0.12217E+02  0.39202E-02 -0.37288E-01 -0.83272E-01
  0.95022E+01  0.13575E+01  0.14932E+02  0.17026E+00 -0.68381E-01  0.83632E-01
  0.67873E+01  0.40724E+01  0.14932E+02  0.11583E+00 -0.49443E-02  0.27411E-01
  0.10860E+02  0.00000E+00  0.10860E+02  0.25333E-01 -0.12672E+00  0.85183E-01
  0.13575E+02  0.27149E+01  0.10860E+02 -0.46676E-02  0.76910E-01  0.84293E-01
  0.13575E+02  0.00000E+00  0.13575E+02 -0.44138E-01  0.12807E+00  0.54318E-01
